"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie","Safety","Punkty_spalanie_miasto","Punkty_spalanie_trasa","Punkty_spalanie_srednie","moc_masa","Punkty_moc_masa","Punkty_moment_obrotowy","Punkty_dynamika","Punkty_naped_terenowy","Punkty_nadwozie_terenowe","Punkty_przeswit","Punkty_wlasciwosci_terenowe","Punkty_bezpieczenstwo_wyposazenie","rozmiar","Punkty_rozmiar","Punkty_bezpieczenstwo","Punkty_rozmiar_silnika","Punkty_naped_sportowy","Punkty_cylindry","Punkty_nadwozie_sportowe","Punkty_sportowy_charakter","Punkty_cena","Punkty_rozmiar_miasto","Punkty_miasto","Punkty_rozmiar_trasa","Punkty_paliwo_trasa","Punkty_pojemnosc_baku","Punkty_trasa","Punkty_siedzenia","Punkty_rodzinny","Punkty_uniwersalny"
"Mazda",28250,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_Select_2022.jpg","CX-5 2.5 S Select 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",25900,"https://www.ccarprice.com/products/Mazda_CX_5_2_5_S_2022.jpg","CX-5 2.5 S 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,65.3,180.1,72.6,106.2,NA,4,34,"Automatic","all",5,4,3717,"Petrol",24,30,"SUV",6.2,6.4,4.9,5.7,0.0500403551251009,0.8,0.7,0.9,7,8,0,5.6,7.8,853814.478,3.9,5.7,1.9,8,0.8,4,3.5,10,6.1,6.4,0,10,0.5,5.3,2.9,4.5,7
"Mazda",30500,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_Premium_Package_2022.jpg","CX-30 2.5 Premium Package 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,61.7,173,70.7,104.4,8,4,34,"Automatic","all",5,4,3505,"Petrol",24,31,"SUV",6.2,6.4,4.7,5.6,0.0530670470756063,0.9,0.7,0.9,7,8,5,7.5,7.8,754658.87,3.5,5.5,1.9,8,0.8,4,3.5,10,6.5,6.6,1,10,0.5,5.4,2.9,4.2,7
"Mazda",30200,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_Turbo_2022.jpg","CX-30 2.5 Turbo 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",227,2.5,310,61.7,173,70.7,104.4,NA,NA,34,"Automatic","all",5,4,3505,"Petrol",24,31,"SUV",6.2,6.4,4.7,5.6,0.0647646219686163,1.1,1.2,1.3,7,8,0,5.6,7.8,754658.87,3.5,5.5,1.9,8,0,4,3.4,10,6.5,6.6,1,10,0.5,5.4,2.9,4.2,7
"Mazda",30500,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_S_Premium_Package_2022.jpg","CX-30 2.5 S Premium Package 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,61.7,173,70.7,104.4,NA,NA,34,"Automatic","all",5,4,3505,"Petrol",24,31,"SUV",6.2,6.4,4.7,5.6,0.0530670470756063,0.9,0.7,0.9,7,8,0,5.6,7.8,754658.87,3.5,5.5,1.9,8,0,4,3.4,10,6.5,6.6,1,10,0.5,5.4,2.9,4.2,7
"Mazda",32800,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_Turbo_Premium_Package_2022.jpg","CX-30 2.5 Turbo Premium Package 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,61.7,173,70.7,104.4,NA,NA,34,"Automatic","all",5,4,3505,"Petrol",24,31,"SUV",6.2,6.4,4.7,5.6,0.0530670470756063,0.9,0.7,0.9,7,8,0,5.6,7.8,754658.87,3.5,5.5,1.9,8,0,4,3.4,10,6.5,6.6,1,10,0.5,5.4,2.9,4.2,7
"Mazda",28290,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_S_Carbon_Edition_2022.jpg","CX-30 2.5 S Carbon Edition 2022","2.5L Inline-4 Gas","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","","","","","","","","","","","",186,2.5,186,61.7,173,70.7,104.4,NA,NA,NA,"Automatic","all",5,4,3388,"Unknown",24,31,"SUV",6.2,6.4,4.7,5.6,0.0548996458087367,0.9,0.7,0.9,7,8,0,5.6,8.9,754658.87,3.5,6.1,1.9,8,0,4,3.4,10,6.5,6.6,1,0,0,1.9,2.9,4.2,5.5
"Mazda",40000,"https://www.ccarprice.com/products/Mazda_CX-60_2023_1.jpg","CX-60 2023","(1) Turbocharged 3.3-litre inline six-cylinder petrol  (2) 209kW of power at 5000rpm and 450Nm of torque from 2000 to 3500rpm  (3) 3.3-litre e-Skyactiv D turbo-diesel inline-six with 187kW of power at 3750rpm and 550Nm of torqu","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",NA,3.3,NA,NA,190,67,115,NA,NA,NA,"Automatic","",5,4,NA,"Unknown",NA,NA,"SUV",6.6,0,0,0,0,0,0,0,0,8,0,3,7.8,NA,0,3.4,2.8,0,0,4,1.5,10,0,0,0,0,0,0,2.9,1.8,0.8
"Mazda",23550,"https://www.ccarprice.com/products/Mazda_3_Hatchback_2_5_S_2023.jpg","3 Hatchback 2.5 S 2023","2.5-liter Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","","","","","","",186,2.5,186,56.7,175.6,70.7,107.3,5.5,NA,35,"Automatic","front",5,4,3092,"Petrol",26,34,"Hatchback",6.6,6.1,4.2,5.2,0.0601552393272963,1,0.7,0.9,3,6.5,3.4,4.8,7.2,703925.964,3.2,4.9,1.9,2,0,8,2.9,10,6.8,6.6,1,10,0.5,5.3,2.9,3.9,6.9
"Mazda",24100,"https://www.ccarprice.com/products/Mazda_3_Hatchback_Select_2022.jpg","3 Hatchback Select 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",186,2.5,186,56.7,175.6,70.7,107.3,5.5,NA,35,"Automatic","front",5,4,3092,"Petrol",26,34,"Hatchback",7.5,6.1,4.2,5.2,0.0601552393272963,1,0.7,0.9,3,6.5,3.4,4.8,8.3,703925.964,3.2,5.7,1.9,2,0,8,2.9,10,6.8,6.6,1,10,0.5,5.3,2.9,3.9,6.9
"Mazda",27400,"https://www.ccarprice.com/products/Mazda_3_Hatchback_Carbon_Edition_2022.jpg","3 Hatchback Carbon Edition 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",186,2.5,186,56.7,175.6,70.7,107.3,5.5,NA,35,"Automatic","front",5,4,3092,"Petrol",26,34,"Hatchback",7.5,6.1,4.2,5.2,0.0601552393272963,1,0.7,0.9,3,6.5,3.4,4.8,8.3,703925.964,3.2,5.7,1.9,2,0,8,2.9,10,6.8,6.6,1,10,0.5,5.3,2.9,3.9,6.9
"Mazda",34930,"https://www.ccarprice.com/products/Mazda_MX_5_Miata_RF_Club_2022_1.jpg","MX 5 Miata RF Club 2022","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",181,2,151,49,154.1,68.3,90.9,5.3,4,31,"Manual","rear",2,2,2452,"Petrol",26,34,"Convertible",6.6,6.1,4.2,5.2,0.0738172920065253,1.2,0.6,1.1,10,1,3.3,5.4,7.8,515726.47,2.4,4.8,1.3,10,0.8,10,5.5,10,7.6,7,3,10,0.4,5.9,0.7,2,6.5
"Mazda",25750,"https://www.ccarprice.com/products/Mazda_3_Hatchback_Preferred_2022.jpg","3 Hatchback Preferred 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","","","","","","",186,2.5,186,56.7,175.6,70.7,107.3,5.5,NA,35,"Automatic","front",5,4,3092,"Petrol",26,34,"Hatchback",6.6,6.1,4.2,5.2,0.0601552393272963,1,0.7,0.9,3,6.5,3.4,4.8,7.2,703925.964,3.2,4.9,1.9,2,0,8,2.9,10,6.8,6.6,1,10,0.5,5.3,2.9,3.9,6.9
"Mazda",35300,"https://www.ccarprice.com/products/Mazda_3_Hatchback_2_5_Turbo_Premium_Plus_2023.jpg","3 Hatchback 2.5 Turbo Premium Plus 2023","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",227,2.5,310,56.7,175.6,70.7,107.3,5.5,NA,34,"Automatic","all",5,4,3383,"Petrol",23,31,"Hatchback",6.9,6.6,4.7,5.7,0.0671002069169376,1.1,1.2,1.3,7,6.5,3.4,6.3,8.3,703925.964,3.2,5.7,1.9,8,0,8,4.4,10,6.8,6.9,1,10,0.5,5.4,2.9,3.9,7
"Mazda",28350,"https://www.ccarprice.com/products/Mazda_3_Hatchback_Premium_2022_1.jpg","3 Hatchback Premium 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","","","","","","",186,2.5,186,56.7,175.6,70.7,107.3,5.5,NA,35,"Manual","front",5,4,3022,"Petrol",24,33,"Hatchback",6.6,6.4,4.4,5.4,0.0615486432825943,1,0.7,0.9,3,6.5,3.4,4.8,7.2,703925.964,3.2,4.9,1.9,2,0,8,2.9,10,6.8,6.8,1,10,0.5,5.4,2.9,3.9,7
"Mazda",32300,"https://www.ccarprice.com/products/Mazda_MX-5_Miata_Grand_Touring_2022.jpg","MX-5 Miata Grand Touring 2022","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",181,2,151,48.8,154.1,68.3,90.9,5.3,4,31,"Manual","rear",2,2,2341,"Petrol",26,34,"Convertible",6.2,6.1,4.2,5.2,0.0773173857325929,1.3,0.6,1.1,10,1,3.3,5.4,7.8,513621.464,2.4,4.8,1.3,10,0.8,10,5.5,10,7.6,7,3,10,0.4,5.9,0.7,2,6.5
"Mazda",32450,"https://www.ccarprice.com/products/Mazda_3_Hatchback_2.5_Turbo_2023.jpg","3 Hatchback 2.5 Turbo 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",227,2.5,310,56.7,175.6,70.7,107.3,5.5,NA,34,"Automatic","all",5,4,3383,"Petrol",23,31,"Hatchback",7.5,6.6,4.7,5.7,0.0671002069169376,1.1,1.2,1.3,7,6.5,3.4,6.3,8.3,703925.964,3.2,5.7,1.9,8,0,8,4.4,10,6.8,6.9,1,10,0.5,5.4,2.9,3.9,7
"Mazda",31550,"https://www.ccarprice.com/products/Mazda_3_Hatchback_2_5_Turbo_2022.jpg","3 Hatchback 2.5 Turbo 2022","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",227,2.5,310,56.7,175.6,70.7,107.3,5.5,NA,34,"Automatic","all",5,4,3383,"Petrol",23,31,"Hatchback",7.5,6.6,4.7,5.7,0.0671002069169376,1.1,1.2,1.3,7,6.5,3.4,6.3,8.3,703925.964,3.2,5.7,1.9,8,0,8,4.4,10,6.8,6.9,1,10,0.5,5.4,2.9,3.9,7
"Mazda",27650,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_S_Preferred_Package_2022.jpg","CX-30 2.5 S Preferred Package 2022","2.5L Inline-4 Gas","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,61.7,173,70.7,104.4,8,NA,34,"Automatic","all",5,4,3388,"Unknown",24,31,"SUV",5.9,6.4,4.7,5.6,0.0548996458087367,0.9,0.7,0.9,7,8,5,7.5,7.2,754658.87,3.5,5.1,1.9,8,0,4,3.4,10,6.5,6.6,1,0,0.5,2.2,2.9,4.2,5.6
"Mazda",24600,"https://www.ccarprice.com/products/Mazda_CX_30_2_5_S_Select_Package_Specs_2022.jpg","CX-30 2.5 S Select Package 2022","2.5L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",186,2.5,186,61.7,173,70.7,104.4,8,NA,34,"Automatic","all",5,4,3388,"Petrol",24,31,"SUV",5.9,6.4,4.7,5.6,0.0548996458087367,0.9,0.7,0.9,7,8,5,7.5,7.2,754658.87,3.5,5.1,1.9,8,0,4,3.4,10,6.5,6.6,1,10,0.5,5.4,2.9,4.2,7
"Mazda",22200,"https://www.ccarprice.com/products/Mazda_CX-30_2.5_S_2022.jpg","CX-30 2.5 S 2022","2.5-liter Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",186,2.5,186,61.7,173,70.7,104.5,8,4,34,"Automatic","all",5,4,3388,"Petrol",24,31,"SUV",5.9,6.4,4.7,5.6,0.0548996458087367,0.9,0.7,0.9,7,8,5,7.5,6.7,754658.87,3.5,4.8,1.9,8,0.8,4,3.5,10,6.5,6.6,1,10,0.5,5.4,2.9,4.2,7
"Mazda",31900,"https://www.ccarprice.com/products/Mazda_CX_30_2023.jpg","CX-30 2.5 Turbo Premium Plus Package 2022","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","Yes","","","","","","",227,2.5,310,61.7,173,70.7,104.5,8,4,34,"Automatic","all",5,4,3505,"Petrol",22,30,"SUV",6.6,6.7,4.9,5.8,0.0647646219686163,1.1,1.2,1.3,7,8,5,7.5,6.7,754658.87,3.5,4.8,1.9,8,0.8,4,3.7,10,6.5,6.8,1,10,0.5,5.5,2.9,4.2,7.1
"Mazda",45690,"https://www.ccarprice.com/products/Mazda_CX-9_Grand_Touring_2023.jpg","CX-9 Grand Touring 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","","",227,2.5,310,67.6,199.4,77.5,115.3,NA,4,52,"Automatic","all",7,4,4409,"Petrol",20,26,"",7.2,7,5.6,6.3,0.0514855976411885,0.9,1.2,1.2,7,0,0,2.6,7.8,1044656.6,4.8,6.3,1.9,8,0.8,0,2.6,10,5.2,6.3,1,10,0.7,5.8,4.3,6.1,7.9
"Mazda",48460,"https://www.ccarprice.com/products/New_Mazda_CX-9_Signature_2022.jpg","CX-9 Signature 2023","2.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","","","","","",227,2.5,310,67.6,199.4,77.5,115.3,NA,4,52,"Automatic","all",6,4,4409,"Petrol",20,26,"SUV",6.6,7,5.6,6.3,0.0514855976411885,0.9,1.2,1.2,7,8,0,5.6,7.2,1044656.6,4.8,5.9,1.9,8,0.8,4,3.5,10,5.2,6.3,1,10,0.7,5.8,3.6,5.5,7.7
"Chrysler",55000,"https://www.ccarprice.com/products/Chrysler_300C_2023.jpg","300C 2023","6.4-Liter V8","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","Yes","","","Yes","Yes","","","","",485,6.4,475,58.7,198.6,75,120.2,NA,8,49,"Automatic","rear",5,4,4380,"Petrol",16,25,"Sedan",6.9,7.6,5.8,6.7,0.110730593607306,1.8,1.8,2.1,10,3,0,4.9,7.2,874336.5,4,5.4,6.2,10,3.8,6,6.6,10,6,7,0,10,0.7,5.5,2.9,4.6,7.4
"Chrysler",32110,"https://www.ccarprice.com/products/Chrysler_Voyager_2022.jpg","Voyager 2022","3.6-liter V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","","","","","","","",287,3.6,262,69.9,203.8,79.6,121.6,5.1,6,5,"Automatic","front",7,5,4330,"Petrol",19,28,"Van",5.3,7.2,5.3,6.2,0.0662817551963048,1.1,1,1.2,3,5,3.2,4.2,6.1,1133951.352,5.2,5.5,3.1,2,2.3,2,2.3,10,4.8,6.2,2,10,0.1,5.8,4.3,6.3,7.9
"Chrysler",49990,"https://www.ccarprice.com/products/Chrysler_Pacifica_Limited_2023_1.jpg","Pacifica Plug-in Hybrid Touring L 2023","3.6-liter V6 Plug-in Hybrid","Plug-in Hybrid","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","","Yes","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","","","Yes","","","Yes","","","","","","","",260,3.6,NA,69.9,204.3,79.6,121.6,5.1,6,44,"CVT","front",7,5,5010,"Hybrid",NA,NA,"Van",4.4,0,0,0,0.0518962075848303,0.9,0,0.5,3,5,3.2,4.2,3.9,1136733.372,5.2,4.2,3.1,2,2.3,2,2.3,10,4.8,2.5,2,7,0.6,3.2,4.3,6.3,5.2
"Chrysler",37020,"https://www.ccarprice.com/products/Chrysler_Pacifica_2023.jpg","Pacifica 2023","3.6L V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","Yes","","","","","","","","",287,3.6,262,69.9,204.3,79.6,121.6,5.1,NA,5,"Automatic","front",7,4,4521,"Petrol",19,28,"Van",5.3,7.2,5.3,6.2,0.0634815306348153,1.1,1,1.2,3,5,3.2,4.2,6.1,1136733.372,5.2,5.5,3.1,2,0,2,1.7,10,4.8,6.2,2,10,0.1,5.8,4.3,6.3,7.9
"Chrysler",53980,"https://www.ccarprice.com/products/Chrysler_Pacifica_Pinnacle_AWD_2023_1.jpg","Pacifica Pinnacle 2023","3.6L V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","Yes","","","Yes","","","","","","","",287,3.6,262,70.7,204.3,79.6,121.6,5.4,NA,5,"Automatic","all",7,5,4883,"Petrol",17,25,"Van",6.2,7.5,5.8,6.7,0.0587753430268278,1,1,1.2,7,5,3.4,5.8,6.7,1149743.196,5.3,5.9,3.1,8,0,2,3.2,10,4.7,6.3,2,10,0.1,6.1,4.3,6.3,8.1
"Chrysler",43630,"https://www.ccarprice.com/products/Chrysler_Pacifica_Touring_L_AWD_2023.jpg","Pacifica Touring L AWD 2023","3.6-liter V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","","","Yes","","","","","","","","",287,3.6,262,70.7,204.3,79.6,121.6,5.4,NA,5,"Automatic","all",7,4,4883,"Petrol",17,25,"Van",5.3,7.5,5.8,6.7,0.0587753430268278,1,1,1.2,7,5,3.4,5.8,6.1,1149743.196,5.3,5.5,3.1,8,0,2,3.2,10,4.7,6.3,2,10,0.1,6.1,4.3,6.3,8.1
